State,EventDate,Duration,Shape
NY,1978-07-16,26.0,disk
ND,1978-07-15,28.0,triangle
SK,1978-07-15,41.0,light
CO,1978-07-15,40.0,light
CA,1978-07-15,5.0,disk
CA,1978-07-15,44.0,disk
SC,1978-07-15,25.0,circle
KS,1978-07-15,38.0,oval
ND,1978-07-15,16.0,disk
CA,1978-07-15,23.0,sphere
MA,1978-07-15,3.0,disk
AZ,1978-07-15,25.0,unknown
AZ,1978-07-15,41.0,cigar
MS,1978-07-15,32.0,disk
AB,1978-07-15,1.0,light
NM,1978-07-15,7.0,light
WA,1978-07-14,44.0,disk
FL,1978-07-14,49.0,formation
CA,1978-07-12,18.0,light
PA,1978-07-12,4.0,light
MI,1978-07-10,16.0,triangle
NC,1978-07-08,26.0,light
OK,1978-07-07,11.0,triangle
AL,1978-07-07,29.0,sphere
IN,1978-07-07,21.0,unknown
PA,1978-07-04,16.0,disk
WV,1978-07-04,40.0,changing
IL,1978-07-04,28.0,sphere
CA,1978-07-04,45.0,sphere
NH,1978-07-04,35.0,circle
NC,1978-07-04,26.0,disk
CA,1978-07-04,1.0,triangle
WA,1978-07-04,15.0,cigar
KY,1978-07-04,35.0,circle
PA,1978-07-02,41.0,disk
KS,1978-07-02,42.0,disk
GA,1978-07-01,29.0,rectangle
AL,1978-07-01,39.0,oval
NY,1978-07-01,45.0,oval
IN,1978-07-01,27.0,sphere
NY,1978-07-01,34.0,triangle
PA,1978-07-01,48.0,disk
OH,1978-07-01,27.0,light
CA,1978-07-01,41.0,triangle
CA,1978-07-01,31.0,unknown
CA,1978-07-01,1.0,sphere
CA,1978-07-01,13.0,triangle
NY,1978-07-01,37.0,chevron
NY,1978-07-01,6.0,light
CA,1978-07-01,21.0,circle
NH,1978-07-01,24.0,disk
TN,1978-07-01,44.0,triangle
MN,1978-07-01,20.0,triangle
PA,1978-07-01,20.0,unknown
NJ,1979-04-20,16.0,disk
NJ,1979-04-15,46.0,circle
NC,1979-04-15,19.0,triangle
MI,1979-04-15,13.0,formation
NY,1979-04-15,1.0,rectangle
TX,1979-04-15,31.0,unknown
FL,1979-04-13,25.0,light
RI,1979-04-12,47.0,chevron
OR,1979-04-04,43.0,triangle
TX,1979-04-04,10.0,light
NJ,1979-04-02,23.0,disk
NC,1979-04-01,20.0,triangle
CA,1979-04-01,34.0,rectangle
CA,1979-04-01,8.0,disk
IL,1979-08-28,39.0,changing
GA,1979-08-25,19.0,triangle
NE,1979-08-25,5.0,unknown
MI,1979-08-25,26.0,disk
SC,1979-08-22,38.0,light
AZ,1979-08-20,28.0,disk
IL,1979-08-20,49.0,fireball
KY,1979-08-19,21.0,sphere
OH,1979-08-17,42.0,triangle
AZ,1979-08-17,32.0,sphere
MD,1979-08-15,27.0,circle
NJ,1979-08-15,45.0,fireball
WA,1979-08-15,33.0,triangle
NJ,1979-08-15,16.0,disk
KY,1979-08-15,47.0,oval
OH,1979-08-15,29.0,triangle
CA,1979-08-15,26.0,circle
CA,1979-08-15,14.0,oval
CA,1979-08-14,10.0,disk
WI,1979-08-10,43.0,triangle
IL,1979-08-10,9.0,light
MA,1979-08-01,42.0,rectangle
NE,1979-08-01,26.0,triangle
NY,1979-08-01,1.0,fireball
FL,1979-08-01,7.0,unknown
ON,1979-08-01,8.0,unknown
GA,1979-08-01,33.0,sphere
CA,1979-06-30,36.0,unknown
IL,1979-06-30,31.0,fireball
IL,1979-06-30,37.0,unknown
IL,1979-06-30,32.0,circle
IN,1979-06-30,22.0,triangle
CA,1979-06-30,37.0,light
NC,1979-06-30,17.0,disk
PA,1979-06-30,30.0,light
WA,1979-06-30,26.0,egg
MN,1979-06-29,30.0,light
WI,1979-06-26,11.0,cigar
NV,1979-06-23,22.0,unknown
NY,1979-06-20,38.0,light
NY,1979-06-20,14.0,disk
FL,1979-06-20,44.0,circle
IN,1979-06-20,44.0,changing
CA,1979-06-16,18.0,triangle
AR,1979-06-15,47.0,unknown
ON,1979-06-15,42.0,triangle
TN,1979-06-15,16.0,oval
CA,1979-06-15,17.0,disk
LA,1979-06-15,45.0,disk
IL,1979-06-15,41.0,rectangle
CA,1979-06-15,30.0,disk
ON,1979-06-15,14.0,unknown
TX,1979-06-15,19.0,teardrop
WV,1979-06-15,5.0,cigar
LA,1979-06-15,30.0,disk
WA,1979-06-15,38.0,unknown
IA,1979-06-15,48.0,unknown
CA,1979-06-15,2.0,unknown
OH,1979-06-15,18.0,unknown
NY,1979-06-10,36.0,unknown
PA,1979-06-08,22.0,unknown
NJ,1979-06-05,29.0,unknown
MI,1979-06-01,48.0,disk
IN,1979-06-01,21.0,triangle
CA,1979-06-01,47.0,rectangle
NC,1979-06-01,36.0,light
CA,1979-06-01,1.0,egg
WA,1979-06-01,21.0,circle
NY,1979-06-01,48.0,rectangle
IL,1979-06-01,27.0,circle
MA,1979-06-01,6.0,sphere
GA,1979-06-01,42.0,disk
PA,1979-06-01,21.0,light
TN,1979-06-01,21.0,light
VA,1979-06-01,8.0,unknown
AZ,1979-06-01,18.0,unknown
FL,1979-06-01,26.0,oval
NY,1979-06-01,16.0,cigar
MI,1979-06-01,25.0,disk
CA,1979-06-01,35.0,disk
TX,1979-06-01,7.0,circle
OH,1979-06-01,8.0,cross
TX,1979-06-01,10.0,light
ND,1979-06-01,28.0,rectangle
LA,1979-10-24,46.0,disk
WA,1979-10-15,2.0,circle
MN,1979-10-15,22.0,unknown
PA,1979-10-15,15.0,unknown
NJ,1979-10-12,10.0,rectangle
CO,1979-10-10,10.0,unknown
CA,1979-10-10,29.0,oval
AB,1979-10-10,19.0,triangle
NY,1979-10-10,9.0,chevron
AB,1979-10-07,42.0,disk
NJ,1979-10-01,34.0,light
WA,1979-10-01,1.0,disk
NY,1979-10-01,5.0,circle
PA,1979-10-01,6.0,disk
NY,1979-10-01,10.0,light
MD,1979-10-01,1.0,rectangle
CA,1979-10-01,31.0,disk
NC,1979-07-30,24.0,cylinder
FL,1979-07-29,26.0,changing
MO,1979-07-28,32.0,triangle
MI,1979-07-25,10.0,unknown
NY,1979-07-18,41.0,light
MI,1979-07-16,29.0,triangle
WA,1979-07-15,39.0,light
WA,1979-07-15,40.0,unknown
KY,1979-07-15,40.0,disk
CA,1979-07-15,11.0,chevron
WV,1979-07-15,35.0,triangle
CA,1979-07-15,24.0,triangle
CA,1979-07-15,2.0,sphere
IN,1979-07-15,36.0,cigar
MI,1979-07-15,31.0,unknown
MS,1979-07-15,45.0,unknown
OR,1979-07-15,44.0,light
WI,1979-07-15,24.0,cigar
KY,1979-07-15,16.0,unknown
CA,1979-07-15,45.0,light
NY,1979-07-14,33.0,cigar
CA,1979-07-13,4.0,disk
MO,1979-07-11,45.0,cylinder
MD,1979-07-10,30.0,formation
AZ,1979-07-06,14.0,unknown
FL,1979-07-05,38.0,disk
NY,1979-07-04,20.0,light
MI,1979-07-01,41.0,light
MA,1979-07-01,24.0,disk
MA,1979-07-01,43.0,disk
CA,1979-07-01,39.0,light
NJ,1979-07-01,48.0,disk
CA,1979-07-01,33.0,rectangle
CA,1979-07-01,15.0,unknown
WA,1979-07-01,16.0,circle
MS,1979-07-01,29.0,disk
SC,1979-11-30,10.0,unknown
BC,1979-11-27,24.0,disk
WV,1979-11-22,14.0,disk
MI,1979-11-20,2.0,light
NY,1979-11-15,21.0,circle
TX,1979-11-15,25.0,triangle
HI,1979-11-15,11.0,sphere
CA,1979-11-14,39.0,rectangle
FL,1979-11-12,30.0,cigar
AZ,1979-11-11,2.0,light
AZ,1979-11-11,31.0,unknown
MI,1979-11-10,26.0,unknown
NJ,1979-11-10,21.0,rectangle
ON,1979-11-03,32.0,cross
TX,1979-11-01,44.0,triangle
CT,1979-11-01,48.0,light
WI,1979-11-01,24.0,formation
SC,1979-12-31,43.0,circle
MO,1979-12-31,13.0,circle
IA,1979-12-29,17.0,unknown
ME,1979-12-20,41.0,triangle
IL,1979-12-15,38.0,light
NM,1979-12-08,24.0,circle
AR,1979-12-05,30.0,fireball
MS,1979-12-01,44.0,cigar
VA,1980-01-23,14.0,cylinder
CA,1980-01-22,19.0,sphere
CA,1980-01-21,46.0,diamond
PA,1980-01-15,34.0,oval
IL,1980-01-15,30.0,disk
ON,1980-01-15,14.0,disk
CA,1980-01-12,41.0,sphere
KS,1980-01-11,43.0,cigar
NH,1980-01-10,38.0,disk
MA,1980-01-01,10.0,diamond
WY,1980-01-01,8.0,unknown
NE,1980-01-01,46.0,unknown
IN,1980-01-01,39.0,light
CA,1980-03-31,29.0,disk
CO,1980-03-24,6.0,disk
NJ,1980-03-20,49.0,disk
NH,1980-03-20,32.0,unknown
IA,1980-03-20,21.0,disk
VA,1980-03-15,3.0,disk
CO,1980-03-15,31.0,disk
NH,1980-03-15,48.0,unknown
MA,1980-03-15,34.0,light
FL,1980-03-14,14.0,circle
NJ,1980-03-01,11.0,disk
CA,1980-03-01,32.0,light
AZ,1980-03-01,47.0,unknown
CT,1980-03-01,7.0,cigar
OH,1980-04-20,41.0,cigar
OH,1980-04-18,6.0,sphere
CA,1980-04-10,7.0,fireball
WA,1980-04-05,28.0,triangle
CA,1980-04-01,18.0,changing
IL,1979-09-30,20.0,egg
SC,1979-09-30,41.0,oval
TX,1979-09-29,10.0,triangle
MN,1979-09-29,23.0,disk
NY,1979-09-26,43.0,disk
MN,1979-09-25,30.0,circle
ME,1979-09-21,6.0,light
MD,1979-09-19,40.0,light
NC,1979-09-17,9.0,cylinder
AL,1979-09-17,27.0,rectangle
TX,1979-09-15,15.0,oval
NJ,1979-09-15,4.0,disk
IL,1979-09-12,11.0,sphere
CA,1979-09-09,34.0,sphere
TX,1979-09-01,26.0,circle
OK,1979-09-01,32.0,triangle
IL,1979-09-01,11.0,formation
MO,1979-09-01,17.0,sphere
VA,1979-09-01,5.0,unknown
VA,1979-09-01,16.0,disk
NY,1979-09-01,6.0,unknown
PA,1979-09-01,18.0,triangle
WV,1979-09-01,2.0,circle
NY,1979-09-01,11.0,disk
LA,1979-09-01,25.0,unknown
IL,1979-09-01,19.0,disk
IA,1980-08-30,39.0,unknown
MN,1980-08-30,7.0,unknown
WA,1980-08-22,30.0,teardrop
WA,1980-08-20,37.0,disk
NY,1980-08-20,38.0,chevron
OH,1980-08-18,46.0,cigar
TX,1980-08-16,22.0,light
MI,1980-08-15,9.0,disk
MD,1980-08-15,2.0,circle
PA,1980-08-15,20.0,sphere
NJ,1980-08-15,17.0,formation
OR,1980-08-15,8.0,unknown
NE,1980-08-15,34.0,light
OR,1980-08-12,35.0,disk
HI,1980-08-12,4.0,rectangle
MA,1980-08-12,24.0,disk
CA,1980-08-12,6.0,egg
AB,1980-08-10,25.0,light
TN,1980-08-08,33.0,light
OR,1980-08-07,21.0,rectangle
AK,1980-08-05,41.0,rectangle
AZ,1980-08-05,9.0,unknown
TX,1980-08-01,18.0,chevron
IL,1980-08-01,26.0,triangle
FL,1980-08-01,2.0,cigar
QC,1980-08-01,43.0,triangle
TX,1980-08-01,25.0,disk
WV,1980-11-22,10.0,disk
WV,1980-11-21,35.0,oval
TX,1980-11-15,30.0,light
MI,1980-11-10,43.0,rectangle
TX,1980-11-05,32.0,light
IN,1980-11-01,14.0,oval
VA,1980-10-31,8.0,unknown
MI,1980-10-29,21.0,rectangle
OH,1980-10-28,22.0,disk
TX,1980-10-20,40.0,triangle
TX,1980-10-20,25.0,disk
AR,1980-10-19,30.0,triangle
ME,1980-10-15,17.0,oval
CA,1980-10-15,39.0,sphere
CT,1980-10-15,38.0,disk
LA,1980-10-15,6.0,rectangle
CO,1980-10-15,45.0,cylinder
UT,1980-10-15,8.0,sphere
WA,1980-10-15,35.0,cigar
AL,1980-10-15,43.0,triangle
OH,1980-10-15,16.0,fireball
CA,1980-10-15,4.0,sphere
NH,1980-10-10,7.0,light
TX,1980-10-10,12.0,unknown
TX,1980-10-10,12.0,sphere
WI,1980-10-09,17.0,disk
CO,1980-10-05,6.0,light
TX,1980-10-03,1.0,diamond
CA,1980-10-02,49.0,sphere
LA,1980-10-01,10.0,disk
NJ,1980-10-01,14.0,cigar
PA,1980-10-01,13.0,formation
AL,1980-10-01,1.0,fireball
CA,1980-10-01,36.0,unknown
IL,1980-05-25,24.0,circle
AR,1980-05-22,14.0,unknown
CA,1980-05-20,41.0,oval
UT,1980-05-20,8.0,sphere
MN,1980-05-15,43.0,unknown
OK,1980-05-15,29.0,changing
OK,1980-05-15,33.0,changing
NY,1980-05-15,1.0,triangle
CA,1980-05-15,24.0,cigar
CA,1980-05-15,28.0,rectangle
IN,1980-05-12,24.0,light
MO,1980-05-12,20.0,disk
CA,1980-05-10,27.0,light
CT,1980-05-10,35.0,unknown
MI,1980-05-10,19.0,light
MI,1980-05-10,8.0,light
CA,1980-05-05,25.0,disk
CA,1980-05-05,7.0,light
UT,1980-05-01,38.0,cylinder
WA,1980-05-01,36.0,disk
CA,1980-05-01,34.0,oval
MN,1980-09-27,1.0,light
GA,1980-09-24,4.0,triangle
NY,1980-09-20,45.0,disk
KY,1980-09-20,34.0,circle
MI,1980-09-16,43.0,oval
CT,1980-09-15,33.0,triangle
TX,1980-09-15,19.0,light
NV,1980-09-15,11.0,light
GA,1980-09-15,37.0,oval
NE,1980-09-15,47.0,unknown
ME,1980-09-15,2.0,light
IN,1980-09-15,41.0,cylinder
MI,1980-09-15,9.0,disk
TN,1980-09-15,38.0,light
NC,1980-09-12,17.0,light
NJ,1980-09-09,23.0,changing
NY,1980-09-08,3.0,changing
CA,1980-09-05,41.0,disk
FL,1980-09-04,3.0,rectangle
MO,1980-09-03,40.0,sphere
WA,1980-09-01,8.0,disk
MO,1980-09-01,48.0,sphere
CA,1981-02-27,18.0,light
NC,1981-02-23,37.0,light
MI,1981-02-20,27.0,unknown
AZ,1981-02-12,49.0,cigar
ME,1980-07-30,43.0,oval
NY,1980-07-30,4.0,unknown
OR,1980-07-29,40.0,sphere
NM,1980-07-22,37.0,triangle
CA,1980-07-21,16.0,cigar
CA,1980-07-21,13.0,cigar
OH,1980-07-20,23.0,oval
MI,1980-07-20,14.0,cigar
NE,1980-07-17,10.0,formation
WA,1980-07-16,43.0,cylinder
PA,1980-07-16,19.0,disk
UT,1980-07-15,27.0,light
SC,1980-07-15,20.0,light
NE,1980-07-15,17.0,oval
TX,1980-07-15,18.0,light
CA,1980-07-15,46.0,disk
NY,1980-07-15,24.0,oval
FL,1980-07-15,10.0,triangle
IL,1980-07-15,28.0,disk
NY,1980-07-14,26.0,triangle
VT,1980-07-13,19.0,cylinder
CA,1980-07-11,21.0,unknown
WA,1980-07-10,14.0,sphere
MN,1980-07-10,48.0,unknown
CT,1980-07-10,22.0,oval
NY,1980-07-10,22.0,light
KY,1980-07-08,49.0,cigar
KY,1980-07-08,6.0,cigar
MA,1980-07-07,18.0,unknown
GA,1980-07-06,30.0,disk
MN,1980-07-04,21.0,oval
MI,1980-07-04,13.0,triangle
CA,1980-07-01,32.0,unknown
ON,1980-07-01,34.0,circle
CT,1980-07-01,25.0,circle
WI,1980-07-01,24.0,oval
CA,1980-07-01,44.0,triangle
WI,1980-07-01,15.0,triangle
OH,1980-07-01,29.0,sphere
CA,1981-01-21,18.0,unknown
MN,1981-01-19,6.0,light
CA,1981-01-17,46.0,diamond
NS,1981-01-15,48.0,formation
NV,1981-01-15,16.0,fireball
CA,1981-01-15,41.0,triangle
CO,1981-01-15,2.0,triangle
IA,1981-01-15,6.0,cigar
OH,1981-01-12,47.0,triangle
CA,1981-01-10,23.0,unknown
OK,1981-01-01,11.0,disk
CA,1981-01-01,25.0,sphere
FL,1981-03-25,3.0,cylinder
FL,1981-03-25,37.0,triangle
CA,1981-03-15,12.0,disk
CA,1981-03-01,48.0,cigar
CA,1981-03-01,8.0,unknown
AZ,1981-05-25,8.0,chevron
TN,1981-05-20,19.0,disk
NC,1981-05-20,7.0,sphere
CA,1981-05-15,28.0,cigar
CA,1981-05-15,20.0,light
NJ,1981-05-10,25.0,oval
AZ,1981-05-09,11.0,fireball
CA,1981-05-01,21.0,triangle
CO,1981-05-01,13.0,fireball
CA,1980-12-31,10.0,disk
MA,1980-12-30,44.0,diamond
MD,1980-12-27,6.0,light
IL,1980-12-20,39.0,unknown
WI,1980-12-10,10.0,disk
VA,1980-12-10,10.0,unknown
CA,1980-12-09,26.0,disk
CA,1980-12-08,21.0,disk
KS,1980-12-01,4.0,light
VA,1980-12-01,42.0,disk
TN,1980-12-01,7.0,rectangle
WA,1981-07-30,10.0,disk
NM,1981-07-30,25.0,cone
IA,1981-07-29,14.0,triangle
CA,1981-07-28,32.0,cigar
MO,1981-07-22,25.0,diamond
NY,1981-07-18,29.0,cigar
PQ,1981-07-16,4.0,disk
AR,1981-07-15,40.0,unknown
NY,1981-07-15,2.0,disk
NJ,1981-07-11,40.0,rectangle
WI,1981-07-10,40.0,light
MA,1981-07-10,20.0,light
VA,1981-07-08,17.0,light
ME,1981-07-08,39.0,fireball
CA,1981-07-07,47.0,diamond
PA,1981-07-06,47.0,sphere
IL,1981-07-05,41.0,light
OH,1981-07-03,14.0,light
NV,1981-07-01,42.0,light
CA,1981-07-01,25.0,unknown
OR,1980-02-18,10.0,oval
NY,1980-02-17,3.0,light
CA,1980-02-15,20.0,egg
DE,1980-02-02,7.0,triangle
KY,1980-06-30,36.0,flash
TX,1980-06-30,14.0,light
FL,1980-06-30,6.0,circle
CA,1980-06-30,36.0,light
FL,1980-06-30,37.0,unknown
MO,1980-06-30,42.0,rectangle
ID,1980-06-26,42.0,unknown
OR,1980-06-25,15.0,unknown
VA,1980-06-24,5.0,unknown
PA,1980-06-23,30.0,sphere
NJ,1980-06-20,34.0,circle
MI,1980-06-15,42.0,unknown
TX,1980-06-15,21.0,light
CA,1980-06-15,39.0,disk
TN,1980-06-15,27.0,triangle
VA,1980-06-15,44.0,disk
CA,1980-06-15,28.0,light
MO,1980-06-15,42.0,light
MI,1980-06-15,25.0,sphere
OH,1980-06-15,12.0,disk
IA,1980-06-15,5.0,circle
WA,1980-06-15,9.0,disk
OK,1980-06-15,31.0,unknown
AB,1980-06-15,29.0,formation
ON,1980-06-13,27.0,light
PR,1980-06-12,26.0,egg
TN,1980-06-12,26.0,triangle
OK,1980-06-10,18.0,circle
WA,1980-06-10,34.0,disk
AZ,1980-06-08,23.0,diamond
OK,1980-06-07,4.0,egg
OK,1980-06-07,5.0,unknown
IL,1980-06-05,49.0,unknown
IL,1980-06-03,22.0,triangle
ON,1980-06-01,17.0,circle
PA,1980-06-01,43.0,disk
IL,1980-06-01,48.0,disk
MD,1980-06-01,11.0,light
NC,1980-06-01,34.0,light
OH,1980-06-01,44.0,unknown
TX,1980-06-01,12.0,unknown
GA,1980-06-01,19.0,unknown
AR,1980-06-01,28.0,unknown
AL,1980-06-01,8.0,triangle
GA,1980-06-01,6.0,cigar
TN,1980-06-01,45.0,triangle
CT,1980-06-01,32.0,unknown
CA,1980-06-01,28.0,sphere
MO,1980-06-01,4.0,triangle
MO,1980-06-01,15.0,disk
NY,1980-06-01,1.0,sphere
ID,1980-06-01,8.0,fireball
MN,1980-06-01,31.0,disk
WA,1980-06-01,25.0,unknown
AL,1980-06-01,43.0,disk
IN,1980-06-01,35.0,circle
FL,1980-06-01,31.0,disk
MI,1980-06-01,33.0,changing
CA,1980-06-01,22.0,light
ME,1980-06-01,35.0,sphere
WV,1980-06-01,45.0,circle
AB,1980-06-01,21.0,circle
TX,1980-06-01,19.0,unknown
WA,1980-06-01,2.0,unknown
NJ,1981-11-30,35.0,triangle
OK,1981-11-29,34.0,unknown
NJ,1981-11-27,20.0,fireball
TX,1981-11-25,17.0,sphere
CA,1981-11-23,11.0,changing
DE,1981-11-21,7.0,light
OK,1981-11-20,5.0,oval
OR,1981-11-20,4.0,unknown
NE,1981-11-14,36.0,cigar
TX,1981-11-11,19.0,circle
CA,1981-11-10,24.0,unknown
NE,1981-11-01,22.0,sphere
VA,1982-01-14,3.0,disk
CA,1982-01-06,44.0,light
NM,1982-01-01,4.0,unknown
NC,1982-01-01,27.0,circle
CA,1981-08-31,18.0,disk
KY,1981-08-30,14.0,light
NS,1981-08-30,5.0,cigar
CA,1981-08-28,28.0,cigar
NY,1981-08-23,5.0,oval
OH,1981-08-15,30.0,unknown
FL,1981-08-15,40.0,changing
CA,1981-08-15,26.0,triangle
MO,1981-08-15,3.0,unknown
FL,1981-08-15,8.0,sphere
WA,1981-08-15,18.0,unknown
UT,1981-08-15,8.0,cylinder
IL,1981-08-15,18.0,unknown
AB,1981-08-12,19.0,triangle
UT,1981-08-11,6.0,unknown
CA,1981-08-10,4.0,disk
LA,1981-08-08,38.0,oval
CO,1981-08-01,8.0,unknown
IL,1981-08-01,8.0,circle
CA,1981-08-01,11.0,rectangle
MS,1981-08-01,9.0,triangle
TX,1981-08-01,41.0,formation
CA,1981-08-01,5.0,sphere
MN,1981-09-29,45.0,disk
SD,1981-09-27,34.0,oval
OK,1981-09-27,25.0,cylinder
MO,1981-09-25,26.0,unknown
MD,1981-09-20,4.0,circle
ID,1981-09-16,7.0,unknown
PA,1981-09-15,28.0,circle
MO,1981-09-15,9.0,rectangle
AZ,1981-09-15,19.0,cigar
TX,1981-09-15,19.0,unknown
SC,1981-09-15,25.0,triangle
GA,1981-09-14,48.0,disk
NC,1981-09-10,27.0,rectangle
KS,1981-09-07,8.0,unknown
MA,1981-09-04,31.0,disk
NY,1981-09-01,5.0,triangle
GA,1981-09-01,8.0,disk
MO,1981-09-01,31.0,light
NC,1981-09-01,42.0,sphere
AZ,1982-02-15,16.0,oval
CO,1982-02-12,32.0,triangle
CA,1982-02-01,24.0,unknown
NC,1982-02-01,16.0,circle
MO,1981-06-30,27.0,triangle
CA,1982-04-30,44.0,disk
SC,1982-04-12,10.0,unknown
NY,1982-04-01,15.0,disk
IN,1981-06-30,37.0,sphere
KY,1981-06-30,3.0,unknown
NY,1981-06-30,48.0,circle
MA,1981-06-30,24.0,disk
TX,1981-06-30,23.0,formation
CT,1981-06-30,2.0,sphere
AZ,1981-06-30,42.0,light
AL,1981-06-30,20.0,circle
MA,1981-06-30,6.0,unknown
PQ,1981-06-23,13.0,cigar
WA,1981-06-20,35.0,sphere
TX,1981-06-20,21.0,formation
NM,1981-06-18,40.0,unknown
LA,1981-06-17,28.0,circle
KY,1981-06-15,20.0,unknown
NV,1981-06-15,10.0,unknown
WA,1981-06-15,13.0,rectangle
WA,1981-06-15,5.0,cylinder
CA,1981-06-15,28.0,unknown
CO,1981-06-15,43.0,fireball
OH,1981-06-15,47.0,triangle
WI,1981-06-15,7.0,circle
OH,1981-06-15,22.0,unknown
OH,1981-06-15,27.0,light
NV,1981-06-15,39.0,circle
AK,1981-06-15,16.0,cylinder
PA,1981-06-13,29.0,triangle
OR,1981-06-13,15.0,oval
RI,1981-06-11,45.0,diamond
FL,1981-06-10,1.0,oval
CA,1981-06-10,16.0,diamond
CA,1981-06-10,21.0,unknown
PA,1981-06-08,48.0,disk
NE,1981-06-06,49.0,unknown
SC,1981-06-05,48.0,light
SC,1981-06-05,49.0,disk
NV,1981-06-01,17.0,light
MN,1981-06-01,18.0,chevron
OR,1981-06-01,13.0,triangle
MA,1981-06-01,28.0,disk
AZ,1981-06-01,17.0,unknown
PA,1981-06-01,41.0,disk
MI,1981-06-01,36.0,circle
ON,1981-06-01,49.0,fireball
MN,1981-06-01,11.0,chevron
CA,1981-06-01,41.0,cigar
VA,1981-12-24,16.0,disk
FL,1981-12-20,27.0,unknown
FL,1981-12-01,37.0,light
NM,1981-12-01,30.0,rectangle
CA,1981-10-31,14.0,disk
CO,1981-10-30,44.0,circle
OR,1981-10-20,49.0,unknown
CO,1981-10-18,22.0,disk
OR,1981-10-18,41.0,cigar
NY,1981-10-15,36.0,circle
KY,1981-10-15,12.0,disk
CA,1981-10-15,47.0,disk
OR,1981-10-15,7.0,cigar
AZ,1981-10-15,20.0,egg
MB,1981-10-15,19.0,triangle
MI,1981-10-11,37.0,light
OH,1981-10-04,46.0,disk
KY,1981-10-01,49.0,disk
MI,1981-10-01,28.0,oval
OR,1982-05-28,35.0,formation
CT,1982-05-20,43.0,unknown
KS,1982-05-20,39.0,light
CA,1982-05-18,2.0,disk
NV,1982-05-15,29.0,unknown
MI,1982-05-15,16.0,triangle
TN,1982-05-15,16.0,oval
NY,1982-05-15,13.0,rectangle
PA,1982-05-12,16.0,unknown
NJ,1982-05-11,9.0,disk
CO,1982-05-09,27.0,disk
CO,1982-05-07,11.0,formation
NJ,1982-05-01,17.0,disk
CA,1981-04-28,18.0,rectangle
MA,1981-04-25,32.0,triangle
NH,1981-04-23,30.0,unknown
CA,1981-04-22,34.0,circle
CA,1981-04-18,22.0,formation
CA,1981-04-15,12.0,sphere
OH,1981-04-14,21.0,changing
CA,1981-04-14,43.0,unknown
OR,1981-04-14,16.0,disk
AR,1981-04-12,2.0,changing
IL,1981-04-01,37.0,unknown
ID,1982-09-20,18.0,disk
VA,1982-09-20,26.0,unknown
LA,1982-09-20,38.0,changing
TN,1982-09-15,49.0,chevron
WI,1982-09-15,36.0,rectangle
WV,1982-09-15,42.0,light
WI,1982-09-15,3.0,disk
BC,1982-09-15,21.0,light
AR,1982-09-14,24.0,triangle
AR,1982-09-14,35.0,triangle
TN,1982-09-14,34.0,unknown
IL,1982-09-13,33.0,light
GA,1982-09-12,13.0,flash
IA,1982-09-12,34.0,sphere
NY,1982-09-09,18.0,sphere
CA,1982-09-07,12.0,disk
KY,1982-09-01,14.0,light
ND,1982-09-01,17.0,light
TX,1983-02-28,44.0,fireball
FL,1983-02-15,40.0,disk
NV,1983-02-11,25.0,circle
NC,1982-12-25,24.0,light
MO,1982-12-25,32.0,circle
TN,1982-12-15,14.0,triangle
FL,1982-12-15,34.0,disk
NY,1982-12-10,5.0,unknown
NC,1982-12-10,46.0,chevron
ON,1982-12-07,29.0,disk
CA,1982-12-01,14.0,cigar
OK,1982-12-01,13.0,fireball
IA,1983-01-20,9.0,light
WA,1983-01-13,21.0,sphere
TX,1983-01-10,15.0,cylinder
ME,1982-08-27,5.0,cylinder
ON,1982-08-24,2.0,teardrop
MI,1982-08-20,3.0,oval
NY,1982-08-18,15.0,triangle
CA,1982-08-17,39.0,fireball
CA,1982-08-17,38.0,oval
ON,1982-08-15,45.0,light
CA,1982-08-15,44.0,disk
NJ,1982-08-15,35.0,sphere
NJ,1982-08-15,2.0,sphere
NE,1982-08-15,49.0,disk
OH,1982-08-15,46.0,teardrop
ON,1982-08-14,22.0,light
MA,1982-08-13,30.0,rectangle
CA,1982-08-10,13.0,disk
CA,1982-08-10,34.0,disk
CA,1982-08-10,16.0,disk
CA,1982-08-10,43.0,disk
MT,1982-08-08,20.0,unknown
WA,1982-08-05,49.0,unknown
NY,1982-08-05,19.0,cigar
CA,1982-08-01,28.0,disk
MN,1982-08-01,36.0,light
MI,1982-11-23,1.0,circle
FL,1982-11-20,35.0,diamond
OH,1982-11-15,22.0,light
LA,1982-11-15,10.0,circle
FL,1982-11-11,20.0,light
CA,1982-11-01,44.0,sphere
ME,1982-11-01,26.0,changing
MO,1982-11-01,40.0,disk
TX,1982-11-01,21.0,egg
UT,1983-04-30,39.0,unknown
AZ,1983-04-27,18.0,changing
WI,1983-04-23,47.0,triangle
WI,1983-04-23,31.0,triangle
AK,1983-04-20,14.0,unknown
MO,1983-04-20,17.0,unknown
WY,1983-04-20,22.0,unknown
BC,1983-04-15,7.0,cigar
PR,1983-04-15,14.0,circle
NJ,1983-04-15,3.0,triangle
LA,1983-04-15,17.0,oval
NY,1983-04-15,26.0,sphere
OR,1983-04-09,26.0,light
CO,1983-04-07,9.0,triangle
HI,1983-04-07,3.0,oval
HI,1983-04-05,20.0,disk
CA,1983-04-01,17.0,unknown
KS,1983-03-27,4.0,unknown
NY,1983-03-24,29.0,triangle
